WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,Deaths,Average20152019,PercentVariation,PercentVariationQF
20200510,S08000020,"",Under 65,"",All,d,18,19.2,-6.2,""
20200510,S08000020,"",65 and over,"",All,d,110,85.4,28.8,""
20200510,S08000020,"",All ages,d,All,d,128,104.6,22.4,""
20200510,S08000020,"",All ages,d,Female,"",53,52.2,1.5,""
20200510,S08000020,"",All ages,d,Male,"",75,52.4,43.1,""
20200510,S08000022,"",Under 65,"",All,d,16,12.2,31.1,""
20200510,S08000022,"",65 and over,"",All,d,66,50.8,29.9,""
20200510,S08000022,"",All ages,d,All,d,82,63,30.2,""
20200510,S08000022,"",All ages,d,Female,"",43,32.2,33.5,""
20200510,S08000022,"",All ages,d,Male,"",39,30.8,26.6,""
20200510,S08000024,"",Under 65,"",All,d,29,30.4,-4.6,""
20200510,S08000024,"",65 and over,"",All,d,178,114,56.1,""
20200510,S08000024,"",All ages,d,All,d,207,144.4,43.4,""
20200510,S08000024,"",All ages,d,Female,"",119,76.4,55.8,""
20200510,S08000024,"",All ages,d,Male,"",88,67.8,29.8,""
20200510,S08000025,"",Under 65,"",All,d,0,0.2,-100,""
20200510,S08000025,"",65 and over,"",All,d,2,3.8,-47.4,""
20200510,S08000025,"",All ages,d,All,d,2,4,-50,""
20200510,S08000025,"",All ages,d,Female,"",1,1.8,-44.4,""
20200510,S08000025,"",All ages,d,Male,"",1,2.2,-54.5,""
20200510,S08000026,"",Under 65,"",All,d,0,0.6,-100,""
20200510,S08000026,"",65 and over,"",All,d,6,3.6,66.7,""
20200510,S08000026,"",All ages,d,All,d,6,4.2,42.9,""
20200510,S08000026,"",All ages,d,Female,"",3,2.2,36.4,""
20200510,S08000026,"",All ages,d,Male,"",3,2,50,""
20200510,S08000028,"",Under 65,"",All,d,0,1.4,-100,""
20200510,S08000028,"",65 and over,"",All,d,2,6.2,-67.7,""
20200510,S08000028,"",All ages,d,All,d,2,7.6,-73.7,""
20200510,S08000028,"",All ages,d,Female,"",0,4,-100,""
20200510,S08000028,"",All ages,d,Male,"",2,3.6,-44.4,""
20200510,S08000029,"",Under 65,"",All,d,15,13,15.4,""
20200510,S08000029,"",65 and over,"",All,d,76,57.6,31.9,""
20200510,S08000029,"",All ages,d,All,d,91,70.6,28.9,""
20200510,S08000029,"",All ages,d,Female,"",41,33.8,21.3,""
20200510,S08000029,"",All ages,d,Male,"",50,36.8,35.9,""
20200510,S08000030,"",Under 65,"",All,d,16,16.6,-3.6,""
20200510,S08000030,"",65 and over,"",All,d,86,64.8,32.7,""
20200510,S08000030,"",All ages,d,All,d,102,81.4,25.3,""
20200510,S08000030,"",All ages,d,Female,"",51,41.4,23.2,""
20200510,S08000030,"",All ages,d,Male,"",51,40,27.5,""
20200510,S08000031,"",Under 65,"",All,d,53,48.4,9.5,""
20200510,S08000031,"",65 and over,"",All,d,289,177.8,62.5,""
20200510,S08000031,"",All ages,d,All,d,342,226.2,51.2,""
20200510,S08000031,"",All ages,d,Female,"",181,120.2,50.6,""
20200510,S08000031,"",All ages,d,Male,"",161,106,51.9,""
20200510,S08000032,"",Under 65,"",All,d,40,26,53.8,""
20200510,S08000032,"",65 and over,"",All,d,167,101.2,65,""
20200510,S08000032,"",All ages,d,All,d,207,127.2,62.7,""
20200510,S08000032,"",All ages,d,Female,"",115,63.2,82,""
20200510,S08000032,"",All ages,d,Male,"",92,64,43.8,""
20200510,S92000003,d,Under 65,"",All,d,225,202.6,11.1,""
20200510,S92000003,d,65 and over,"",All,d,1210,831.6,45.5,""
20200510,S92000003,d,All ages,d,All,d,1435,1034.2,38.8,""
20200510,S92000003,d,All ages,d,Female,"",745,528.6,40.9,""
20200510,S92000003,d,All ages,d,Male,"",690,505.4,36.5,""
20200517,S08000015,"",Under 65,"",All,d,24,15.2,57.9,""
20200517,S08000015,"",65 and over,"",All,d,96,70.6,36,""
20200517,S08000015,"",All ages,d,All,d,120,85.8,39.9,""
20200517,S08000015,"",All ages,d,Female,"",62,41.2,50.5,""
20200517,S08000015,"",All ages,d,Male,"",58,44.6,30,""
20200517,S08000016,"",Under 65,"",All,d,2,2.8,-28.6,""
20200517,S08000016,"",65 and over,"",All,d,26,18.2,42.9,""
20200517,S08000016,"",All ages,d,All,d,28,21,33.3,""
20200517,S08000016,"",All ages,d,Female,"",14,12.2,14.8,""
20200517,S08000016,"",All ages,d,Male,"",14,8.8,59.1,""
20200517,S08000017,"",Under 65,"",All,d,6,4.6,30.4,""
20200517,S08000017,"",65 and over,"",All,d,33,26.4,25,""
20200517,S08000017,"",All ages,d,All,d,39,31,25.8,""
20200517,S08000017,"",All ages,d,Female,"",18,17.4,3.4,""
20200517,S08000017,"",All ages,d,Male,"",21,13.6,54.4,""
20200517,S08000019,"",Under 65,"",All,d,16,9.4,70.2,""
20200517,S08000019,"",65 and over,"",All,d,69,45,53.3,""
20200517,S08000019,"",All ages,d,All,d,85,54.4,56.2,""
20200517,S08000019,"",All ages,d,Female,"",41,27,51.9,""
20200517,S08000019,"",All ages,d,Male,"",44,27.4,60.6,""
20200517,S08000020,"",Under 65,"",All,d,21,17.6,19.3,""
20200517,S08000020,"",65 and over,"",All,d,89,80.2,11,""
20200517,S08000020,"",All ages,d,All,d,110,97.8,12.5,""
20200517,S08000020,"",All ages,d,Female,"",53,47.6,11.3,""
20200517,S08000020,"",All ages,d,Male,"",57,50.2,13.5,""
20200517,S08000022,"",Under 65,"",All,d,16,12,33.3,""
20200517,S08000022,"",65 and over,"",All,d,66,52.6,25.5,""
20200517,S08000022,"",All ages,d,All,d,82,64.6,26.9,""
20200517,S08000022,"",All ages,d,Female,"",40,33,21.2,""
20200517,S08000022,"",All ages,d,Male,"",42,31.6,32.9,""
20200517,S08000024,"",Under 65,"",All,d,37,25,48,""
20200517,S08000024,"",65 and over,"",All,d,187,123.6,51.3,""
20200517,S08000024,"",All ages,d,All,d,224,148.6,50.7,""
20200517,S08000024,"",All ages,d,Female,"",108,78,38.5,""
20200517,S08000024,"",All ages,d,Male,"",116,70.2,65.2,""
20200517,S08000025,"",Under 65,"",All,d,0,0.8,-100,""
20200517,S08000025,"",65 and over,"",All,d,5,4.2,19,""
20200517,S08000025,"",All ages,d,All,d,5,5,0,""
20200517,S08000025,"",All ages,d,Female,"",4,2.2,81.8,""
20200517,S08000025,"",All ages,d,Male,"",1,2.8,-64.3,""
20200517,S08000026,"",Under 65,"",All,d,1,0.4,150,""
20200517,S08000026,"",65 and over,"",All,d,5,4.6,8.7,""
20200517,S08000026,"",All ages,d,All,d,6,5,20,""
20200517,S08000026,"",All ages,d,Female,"",2,3.4,-41.2,""
20200517,S08000026,"",All ages,d,Male,"",4,1.6,150,""
20200517,S08000028,"",Under 65,"",All,d,1,0.4,150,""
20200517,S08000028,"",65 and over,"",All,d,3,5,-40,""
20200517,S08000028,"",All ages,d,All,d,4,5.4,-25.9,""
20200517,S08000028,"",All ages,d,Female,"",2,2.6,-23.1,""
20200517,S08000028,"",All ages,d,Male,"",2,2.8,-28.6,""
20200517,S08000029,"",Under 65,"",All,d,12,19.6,-38.8,""
20200517,S08000029,"",65 and over,"",All,d,69,64.8,6.5,""
20200517,S08000029,"",All ages,d,All,d,81,84.4,-4,""
20200517,S08000029,"",All ages,d,Female,"",37,43.4,-14.7,""
20200517,S08000029,"",All ages,d,Male,"",44,41,7.3,""
20200517,S08000030,"",Under 65,"",All,d,25,16.8,48.8,""
20200517,S08000030,"",65 and over,"",All,d,101,70.4,43.5,""
20200517,S08000030,"",All ages,d,All,d,126,87.2,44.5,""
20200517,S08000030,"",All ages,d,Female,"",60,46.6,28.8,""
20200517,S08000030,"",All ages,d,Male,"",66,40.6,62.6,""
20200517,S08000031,"",Under 65,"",All,d,73,53.6,36.2,""
20200517,S08000031,"",65 and over,"",All,d,267,181.8,46.9,""
20200517,S08000031,"",All ages,d,All,d,340,235.4,44.4,""
20200517,S08000031,"",All ages,d,Female,"",170,126.4,34.5,""
20200517,S08000031,"",All ages,d,Male,"",170,109,56,""
20200517,S08000032,"",Under 65,"",All,d,31,25.6,21.1,""
20200517,S08000032,"",65 and over,"",All,d,137,107.6,27.3,""
20200517,S08000032,"",All ages,d,All,d,168,133.2,26.1,""
20200517,S08000032,"",All ages,d,Female,"",83,70.6,17.6,""
20200517,S08000032,"",All ages,d,Male,"",85,62.6,35.8,""
20200517,S92000003,d,Under 65,"",All,d,266,205.6,29.4,""
20200517,S92000003,d,65 and over,"",All,d,1155,858.4,34.6,""
20200517,S92000003,d,All ages,d,All,d,1421,1064,33.6,""
20200517,S92000003,d,All ages,d,Female,"",696,553.4,25.8,""
20200517,S92000003,d,All ages,d,Male,"",725,510.2,42.1,""
20200524,S08000015,"",Under 65,"",All,d,18,14.6,23.3,""
20200524,S08000015,"",65 and over,"",All,d,79,70,12.9,""
20200524,S08000015,"",All ages,d,All,d,97,84.6,14.7,""
20200524,S08000015,"",All ages,d,Female,"",52,36.6,42.1,""
20200524,S08000015,"",All ages,d,Male,"",45,48,-6.2,""
20200524,S08000016,"",Under 65,"",All,d,1,4.6,-78.3,""
20200524,S08000016,"",65 and over,"",All,d,31,21.2,46.2,""
20200524,S08000016,"",All ages,d,All,d,32,25.8,24,""
20200524,S08000016,"",All ages,d,Female,"",16,13.8,15.9,""
20200524,S08000016,"",All ages,d,Male,"",16,12,33.3,""
20200524,S08000017,"",Under 65,"",All,d,4,6,-33.3,""
20200524,S08000017,"",65 and over,"",All,d,27,32,-15.6,""
20200524,S08000017,"",All ages,d,All,d,31,38,-18.4,""
20200524,S08000017,"",All ages,d,Female,"",18,19.6,-8.2,""
20200524,S08000017,"",All ages,d,Male,"",13,18.4,-29.3,""
20200524,S08000019,"",Under 65,"",All,d,8,11.8,-32.2,""
20200524,S08000019,"",65 and over,"",All,d,50,46.6,7.3,""
20200524,S08000019,"",All ages,d,All,d,58,58.4,-0.7,""
20200524,S08000019,"",All ages,d,Female,"",32,31,3.2,""
20200524,S08000019,"",All ages,d,Male,"",26,27.4,-5.1,""
20200524,S08000020,"",Under 65,"",All,d,17,15.8,7.6,""
20200524,S08000020,"",65 and over,"",All,d,80,83.2,-3.8,""
20200524,S08000020,"",All ages,d,All,d,97,99,-2,""
20200524,S08000020,"",All ages,d,Female,"",55,50,10,""
20200524,S08000020,"",All ages,d,Male,"",42,49,-14.3,""
20200524,S08000022,"",Under 65,"",All,d,10,10,0,""
20200524,S08000022,"",65 and over,"",All,d,63,54.8,15,""
20200524,S08000022,"",All ages,d,All,d,73,64.8,12.7,""
20200524,S08000022,"",All ages,d,Female,"",39,33.6,16.1,""
20200524,S08000022,"",All ages,d,Male,"",34,31.2,9,""
20200524,S08000024,"",Under 65,"",All,d,31,21.4,44.9,""
20200524,S08000024,"",65 and over,"",All,d,158,116.8,35.3,""
20200524,S08000024,"",All ages,d,All,d,189,138.2,36.8,""
20200524,S08000024,"",All ages,d,Female,"",107,70.6,51.6,""
20200524,S08000024,"",All ages,d,Male,"",82,67.6,21.3,""
20200524,S08000025,"",Under 65,"",All,d,0,0.8,-100,""
20200524,S08000025,"",65 and over,"",All,d,8,5.2,53.8,""
20200524,S08000025,"",All ages,d,All,d,8,6,33.3,""
20200524,S08000025,"",All ages,d,Female,"",4,3.2,25,""
20200524,S08000025,"",All ages,d,Male,"",4,2.8,42.9,""
20200524,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20200524,S08000026,"",65 and over,"",All,d,2,3.4,-41.2,""
20200524,S08000026,"",All ages,d,All,d,2,3.8,-47.4,""
20200524,S08000026,"",All ages,d,Female,"",1,1.8,-44.4,""
20200524,S08000026,"",All ages,d,Male,"",1,2,-50,""
20200524,S08000028,"",Under 65,"",All,d,1,0.2,400,""
20200524,S08000028,"",65 and over,"",All,d,4,5,-20,""
20200524,S08000028,"",All ages,d,All,d,5,5.2,-3.8,""
20200524,S08000028,"",All ages,d,Female,"",0,2.4,-100,""
20200524,S08000028,"",All ages,d,Male,"",5,2.8,78.6,""
20200524,S08000029,"",Under 65,"",All,d,15,12.6,19,""
20200524,S08000029,"",65 and over,"",All,d,52,65,-20,""
20200524,S08000029,"",All ages,d,All,d,67,77.6,-13.7,""
20200524,S08000029,"",All ages,d,Female,"",38,36,5.6,""
20200524,S08000029,"",All ages,d,Male,"",29,41.6,-30.3,""
20200524,S08000030,"",Under 65,"",All,d,19,16,18.8,""
20200524,S08000030,"",65 and over,"",All,d,85,70,21.4,""
20200524,S08000030,"",All ages,d,All,d,104,86,20.9,""
20200524,S08000030,"",All ages,d,Female,"",49,42,16.7,""
20200524,S08000030,"",All ages,d,Male,"",55,44,25,""
20200524,S08000031,"",Under 65,"",All,d,65,47.4,37.1,""
20200524,S08000031,"",65 and over,"",All,d,241,174.6,38,""
20200524,S08000031,"",All ages,d,All,d,306,222,37.8,""
20200524,S08000031,"",All ages,d,Female,"",157,114.8,36.8,""
20200524,S08000031,"",All ages,d,Male,"",149,107.2,39,""
20200524,S08000032,"",Under 65,"",All,d,28,24.6,13.8,""
20200524,S08000032,"",65 and over,"",All,d,122,104,17.3,""
20200524,S08000032,"",All ages,d,All,d,150,128.6,16.6,""
20200524,S08000032,"",All ages,d,Female,"",66,63,4.8,""
20200524,S08000032,"",All ages,d,Male,"",84,65.6,28,""
20200524,S92000003,d,Under 65,"",All,d,217,190,14.2,""
20200524,S92000003,d,65 and over,"",All,d,1009,855.4,18,""
20200524,S92000003,d,All ages,d,All,d,1226,1045.4,17.3,""
20200524,S92000003,d,All ages,d,Female,"",636,520,22.3,""
20200524,S92000003,d,All ages,d,Male,"",590,525.4,12.3,""
20200531,S08000015,"",Under 65,"",All,d,17,12.8,32.8,""
20200531,S08000015,"",65 and over,"",All,d,71,69,2.9,""
20200531,S08000015,"",All ages,d,All,d,88,81.8,7.6,""
20200531,S08000015,"",All ages,d,Female,"",47,45.4,3.5,""
20200531,S08000015,"",All ages,d,Male,"",41,36.4,12.6,""
20200531,S08000016,"",Under 65,"",All,d,2,5,-60,""
20200531,S08000016,"",65 and over,"",All,d,15,24,-37.5,""
20200531,S08000016,"",All ages,d,All,d,17,29,-41.4,""
20200531,S08000016,"",All ages,d,Female,"",9,13.6,-33.8,""
20200531,S08000016,"",All ages,d,Male,"",8,15.4,-48.1,""
20200531,S08000017,"",Under 65,"",All,d,3,6.2,-51.6,""
20200531,S08000017,"",65 and over,"",All,d,30,24.6,22,""
20200531,S08000017,"",All ages,d,All,d,33,30.8,7.1,""
20200531,S08000017,"",All ages,d,Female,"",17,13.6,25,""
20200531,S08000017,"",All ages,d,Male,"",16,17.2,-7,""
20200531,S08000019,"",Under 65,"",All,d,14,12.4,12.9,""
20200531,S08000019,"",65 and over,"",All,d,36,44.4,-18.9,""
20200531,S08000019,"",All ages,d,All,d,50,56.8,-12,""
20200531,S08000019,"",All ages,d,Female,"",20,28.2,-29.1,""
20200531,S08000019,"",All ages,d,Male,"",30,28.6,4.9,""
20200531,S08000020,"",Under 65,"",All,d,20,18,11.1,""
20200531,S08000020,"",65 and over,"",All,d,90,80.6,11.7,""
20200531,S08000020,"",All ages,d,All,d,110,98.6,11.6,""
20200531,S08000020,"",All ages,d,Female,"",49,51.6,-5,""
20200531,S08000020,"",All ages,d,Male,"",61,47,29.8,""
20200531,S08000022,"",Under 65,"",All,d,10,10.2,-2,""
20200531,S08000022,"",65 and over,"",All,d,64,54.8,16.8,""
20200531,S08000022,"",All ages,d,All,d,74,65,13.8,""
20200531,S08000022,"",All ages,d,Female,"",40,31.2,28.2,""
20200531,S08000022,"",All ages,d,Male,"",34,33.8,0.6,""
20200531,S08000024,"",Under 65,"",All,d,29,28.2,2.8,""
20200531,S08000024,"",65 and over,"",All,d,126,109.6,15,""
20200531,S08000024,"",All ages,d,All,d,155,137.8,12.5,""
20200531,S08000024,"",All ages,d,Female,"",84,71.6,17.3,""
20200531,S08000024,"",All ages,d,Male,"",71,66.2,7.3,""
20200531,S08000025,"",Under 65,"",All,d,1,0.6,66.7,""
20200531,S08000025,"",65 and over,"",All,d,4,3.4,17.6,""
20200531,S08000025,"",All ages,d,All,d,5,4,25,""
20200531,S08000025,"",All ages,d,Female,"",2,2.2,-9.1,""
20200531,S08000025,"",All ages,d,Male,"",3,1.8,66.7,""
20200531,S08000026,"",Under 65,"",All,d,2,0.8,150,""
20200531,S08000026,"",65 and over,"",All,d,3,1.8,66.7,""
20200531,S08000026,"",All ages,d,All,d,5,2.6,92.3,""
20200531,S08000026,"",All ages,d,Female,"",3,1.4,114.3,""
20200531,S08000026,"",All ages,d,Male,"",2,1.2,66.7,""
20200531,S08000028,"",Under 65,"",All,d,2,0.8,150,""
20200531,S08000028,"",65 and over,"",All,d,5,5.6,-10.7,""
20200531,S08000028,"",All ages,d,All,d,7,6.4,9.4,""
20200531,S08000028,"",All ages,d,Female,"",5,3,66.7,""
20200531,S08000028,"",All ages,d,Male,"",2,3.4,-41.2,""
20200531,S08000029,"",Under 65,"",All,d,17,11.6,46.6,""
20200531,S08000029,"",65 and over,"",All,d,73,58.4,25,""
20200531,S08000029,"",All ages,d,All,d,90,70,28.6,""
20200531,S08000029,"",All ages,d,Female,"",50,35.8,39.7,""
20200531,S08000029,"",All ages,d,Male,"",40,34.2,17,""
20200531,S08000030,"",Under 65,"",All,d,13,14.6,-11,""
20200531,S08000030,"",65 and over,"",All,d,91,66.6,36.6,""
20200531,S08000030,"",All ages,d,All,d,104,81.2,28.1,""
20200531,S08000030,"",All ages,d,Female,"",49,41,19.5,""
20200531,S08000030,"",All ages,d,Male,"",55,40.2,36.8,""
20200531,S08000031,"",Under 65,"",All,d,56,45.6,22.8,""
20200531,S08000031,"",65 and over,"",All,d,188,176,6.8,""
20200531,S08000031,"",All ages,d,All,d,244,221.6,10.1,""
20200531,S08000031,"",All ages,d,Female,"",126,115.6,9,""
20200531,S08000031,"",All ages,d,Male,"",118,106,11.3,""
20200531,S08000032,"",Under 65,"",All,d,28,25,12,""
20200531,S08000032,"",65 and over,"",All,d,114,100.8,13.1,""
20200531,S08000032,"",All ages,d,All,d,142,125.8,12.9,""
20200531,S08000032,"",All ages,d,Female,"",75,63.8,17.6,""
20200531,S08000032,"",All ages,d,Male,"",67,62,8.1,""
20200531,S92000003,d,Under 65,"",All,d,215,193.6,11.1,""
20200531,S92000003,d,65 and over,"",All,d,913,823.2,10.9,""
20200531,S92000003,d,All ages,d,All,d,1128,1016.8,10.9,""
20200531,S92000003,d,All ages,d,Female,"",577,519.8,11,""
20200531,S92000003,d,All ages,d,Male,"",551,497,10.9,""
20200607,S08000015,"",Under 65,"",All,d,13,16.2,-19.8,""
20200607,S08000015,"",65 and over,"",All,d,62,71.6,-13.4,""
20200607,S08000015,"",All ages,d,All,d,75,87.8,-14.6,""
20200607,S08000015,"",All ages,d,Female,"",37,40.6,-8.9,""
20200607,S08000015,"",All ages,d,Male,"",38,47.2,-19.5,""
20200607,S08000016,"",Under 65,"",All,d,5,2.8,78.6,""
20200607,S08000016,"",65 and over,"",All,d,27,25.6,5.5,""
20200607,S08000016,"",All ages,d,All,d,32,28.4,12.7,""
20200607,S08000016,"",All ages,d,Female,"",19,16.2,17.3,""
20200607,S08000016,"",All ages,d,Male,"",13,12.2,6.6,""
20200607,S08000017,"",Under 65,"",All,d,2,4.8,-58.3,""
20200607,S08000017,"",65 and over,"",All,d,29,27,7.4,""
20200607,S08000017,"",All ages,d,All,d,31,31.8,-2.5,""
20200607,S08000017,"",All ages,d,Female,"",15,14.8,1.4,""
20200607,S08000017,"",All ages,d,Male,"",16,17,-5.9,""
20200607,S08000019,"",Under 65,"",All,d,18,10.6,69.8,""
20200607,S08000019,"",65 and over,"",All,d,51,48.8,4.5,""
20200607,S08000019,"",All ages,d,All,d,69,59.4,16.2,""
20200607,S08000019,"",All ages,d,Female,"",32,33.6,-4.8,""
20200607,S08000019,"",All ages,d,Male,"",37,25.8,43.4,""
20200607,S08000020,"",Under 65,"",All,d,22,19,15.8,""
20200607,S08000020,"",65 and over,"",All,d,89,74.2,19.9,""
20200607,S08000020,"",All ages,d,All,d,111,93.2,19.1,""
20200607,S08000020,"",All ages,d,Female,"",55,45.4,21.1,""
20200607,S08000020,"",All ages,d,Male,"",56,47.8,17.2,""
20200607,S08000022,"",Under 65,"",All,d,8,10.8,-25.9,""
20200607,S08000022,"",65 and over,"",All,d,65,55,18.2,""
20200607,S08000022,"",All ages,d,All,d,73,65.8,10.9,""
20200607,S08000022,"",All ages,d,Female,"",41,33.8,21.3,""
20200607,S08000022,"",All ages,d,Male,"",32,32,0,""
20200607,S08000024,"",Under 65,"",All,d,32,26.8,19.4,""
20200607,S08000024,"",65 and over,"",All,d,122,108.6,12.3,""
20200607,S08000024,"",All ages,d,All,d,154,135.4,13.7,""
20200607,S08000024,"",All ages,d,Female,"",71,71.6,-0.8,""
20200607,S08000024,"",All ages,d,Male,"",83,63.8,30.1,""
20200607,S08000025,"",Under 65,"",All,d,1,1,0,""
20200607,S08000025,"",65 and over,"",All,d,7,3.2,118.7,""
20200607,S08000025,"",All ages,d,All,d,8,4.2,90.5,""
20200607,S08000025,"",All ages,d,Female,"",4,2.4,66.7,""
20200607,S08000025,"",All ages,d,Male,"",4,1.8,122.2,""
20200607,S08000026,"",Under 65,"",All,d,1,1.4,-28.6,""
20200607,S08000026,"",65 and over,"",All,d,1,4.8,-79.2,""
20200607,S08000026,"",All ages,d,All,d,2,6.2,-67.7,""
20200607,S08000026,"",All ages,d,Female,"",0,2.4,-100,""
20200607,S08000026,"",All ages,d,Male,"",2,3.8,-47.4,""
20200607,S08000028,"",Under 65,"",All,d,0,0.8,-100,""
20200607,S08000028,"",65 and over,"",All,d,4,5.6,-28.6,""
20200607,S08000028,"",All ages,d,All,d,4,6.4,-37.5,""
20200607,S08000028,"",All ages,d,Female,"",1,3.6,-72.2,""
20200607,S08000028,"",All ages,d,Male,"",3,2.8,7.1,""
20200607,S08000029,"",Under 65,"",All,d,15,11.2,33.9,""
20200607,S08000029,"",65 and over,"",All,d,56,58,-3.4,""
20200607,S08000029,"",All ages,d,All,d,71,69.2,2.6,""
20200607,S08000029,"",All ages,d,Female,"",29,36,-19.4,""
20200607,S08000029,"",All ages,d,Male,"",42,33.2,26.5,""
20200607,S08000030,"",Under 65,"",All,d,14,14.4,-2.8,""
20200607,S08000030,"",65 and over,"",All,d,76,73.2,3.8,""
20200607,S08000030,"",All ages,d,All,d,90,87.6,2.7,""
20200607,S08000030,"",All ages,d,Female,"",42,41.8,0.5,""
20200607,S08000030,"",All ages,d,Male,"",48,45.8,4.8,""
20200607,S08000031,"",Under 65,"",All,d,52,54.4,-4.4,""
20200607,S08000031,"",65 and over,"",All,d,183,188.6,-3,""
20200607,S08000031,"",All ages,d,All,d,235,243,-3.3,""
20200607,S08000031,"",All ages,d,Female,"",105,118.2,-11.2,""
20200607,S08000031,"",All ages,d,Male,"",130,124.8,4.2,""
20200607,S08000032,"",Under 65,"",All,d,35,27.4,27.7,""
20200607,S08000032,"",65 and over,"",All,d,98,101.4,-3.4,""
20200607,S08000032,"",All ages,d,All,d,133,128.8,3.3,""
20200607,S08000032,"",All ages,d,Female,"",64,69.4,-7.8,""
20200607,S08000032,"",All ages,d,Male,"",69,59.4,16.2,""
20200607,S92000003,d,Under 65,"",All,d,219,206.4,6.1,""
20200607,S92000003,d,65 and over,"",All,d,874,849.6,2.9,""
20200607,S92000003,d,All ages,d,All,d,1093,1056,3.5,""
20200607,S92000003,d,All ages,d,Female,"",516,532.8,-3.2,""
20200607,S92000003,d,All ages,d,Male,"",577,523.2,10.3,""
20200614,S08000015,"",Under 65,"",All,d,14,13.2,6.1,""
20200614,S08000015,"",65 and over,"",All,d,74,70.2,5.4,""
20200614,S08000015,"",All ages,d,All,d,88,83.4,5.5,""
20200614,S08000015,"",All ages,d,Female,"",36,44,-18.2,""
20200614,S08000015,"",All ages,d,Male,"",52,39.4,32,""
20200614,S08000016,"",Under 65,"",All,d,1,4.4,-77.3,""
20200614,S08000016,"",65 and over,"",All,d,25,20,25,""
20200614,S08000016,"",All ages,d,All,d,26,24.4,6.6,""
20200614,S08000016,"",All ages,d,Female,"",15,13.2,13.6,""
20200614,S08000016,"",All ages,d,Male,"",11,11.2,-1.8,""
20200614,S08000017,"",Under 65,"",All,d,6,4.8,25,""
20200614,S08000017,"",65 and over,"",All,d,31,24.6,26,""
20200614,S08000017,"",All ages,d,All,d,37,29.4,25.9,""
20200614,S08000017,"",All ages,d,Female,"",10,14.2,-29.6,""
20200614,S08000017,"",All ages,d,Male,"",27,15.2,77.6,""
20200614,S08000019,"",Under 65,"",All,d,14,10.8,29.6,""
20200614,S08000019,"",65 and over,"",All,d,49,40.8,20.1,""
20200614,S08000019,"",All ages,d,All,d,63,51.6,22.1,""
20200614,S08000019,"",All ages,d,Female,"",33,27,22.2,""
20200614,S08000019,"",All ages,d,Male,"",30,24.6,22,""
20200614,S08000020,"",Under 65,"",All,d,15,19.6,-23.5,""
20200614,S08000020,"",65 and over,"",All,d,80,81.6,-2,""
20200614,S08000020,"",All ages,d,All,d,95,101.2,-6.1,""
